NR_OMRAD,vardear 1929,vardear 1930,vardear 1950,vardear 1960,vardear 1970,vardear 1980,vardear 1990,vardear 1995,vardear 1998,vardear 2001,vardear 2004,vardear 2007,vardear 2010,vardear 2013,vardear 2016,vardear 2019
764050,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
764090,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
765000,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
765010,800,850,900,920,960,1000,1050,1100,1150,1240,1300,1370,1400,1480,1550,1650
765012,800,850,900,920,960,1000,1050,1100,1150,1240,1300,1370,1400,1480,1550,1650
765030,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
765040,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
765042,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
767000,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
767010,780,800,850,880,930,980,1000,1070,1120,1160,1240,1290,1350,1400,1500,1550
767030,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
767032,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
780000,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
780010,890,930,960,1000,1050,1100,1200,1250,1300,1350,1450,1500,1550,1650,1750,1800
780012,890,930,960,1000,1050,1100,1200,1250,1300,1350,1450,1500,1550,1650,1750,1800
780020,890,930,960,1000,1050,1100,1200,1250,1300,1350,1450,1500,1550,1650,1750,1800
780030,890,930,960,1000,1050,1100,1200,1250,1300,1350,1450,1500,1550,1650,1750,1800
780032,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
780040,890,930,960,1000,1050,1100,1200,1250,1300,1350,1450,1500,1550,1650,1750,1800
780050,890,930,960,1000,1050,1100,1200,1250,1300,1350,1450,1500,1550,1650,1750,1800
780060,890,930,960,1000,1050,1100,1200,1250,1300,1350,1450,1500,1550,1650,1750,1800
780070,890,930,960,1000,1050,1100,1200,1250,1300,1350,1450,1500,1550,1650,1750,1800
780080,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
780160,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
780180,800,850,900,920,960,1000,1050,1100,1150,1240,1300,1370,1400,1480,1550,1650
780200,890,930,960,1000,1050,1100,1200,1250,1300,1350,1450,1500,1550,1650,1750,1800
780210,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
780240,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
781000,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
781010,800,850,900,920,960,1000,1050,1100,1150,1240,1300,1370,1400,1480,1550,1650
781012,800,850,900,920,960,1000,1050,1100,1150,1240,1300,1370,1400,1480,1550,1650
781014,800,850,900,920,960,1000,1050,1100,1150,1240,1300,1370,1400,1480,1550,1650
781080,780,800,850,880,930,960,990,1040,1100,1120,1170,1230,1300,1350,1450,1500
821060,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
821062,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
821064,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
821900,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
834160,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
834162,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
834164,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
834166,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
834900,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
840150,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
840151,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
840152,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
840900,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
860030,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
860032,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
860034,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
860036,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
860038,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
860040,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
860042,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
860044,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
860046,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
860900,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
861070,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
861072,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
861074,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
861076,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
861078,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
861079,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
861900,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
862140,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
862142,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
862900,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
880090,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
880092,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
880094,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
880100,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
880102,960,990,1015,1040,1065,1145,1220,1300,1350,1430,1510,1585,1640,1690,1715,1800
880103,960,990,1015,1040,1065,1145,1220,1300,1350,1430,1510,1585,1640,1690,1715,1800
880104,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
880106,960,990,1015,1040,1065,1145,1220,1300,1350,1430,1510,1585,1640,1690,1715,1800
880107,960,990,1015,1040,1065,1145,1220,1300,1350,1430,1510,1585,1640,1690,1715,1800
880112,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
880116,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
880118,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
880119,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
880120,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
880122,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
880124,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
880900,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
881130,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
881132,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
881900,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
882052,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
882054,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
882055,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
882056,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
882057,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
882058,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
882900,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
883002,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
883004,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
883006,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
883008,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
883010,875,900,935,960,985,1040,1090,1170,1245,1300,1350,1400,1455,1500,1575,1700
883012,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
883013,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
883014,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
883015,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
883016,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
883017,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
883018,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
883900,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
884020,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
884022,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
884024,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
884026,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
884028,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
884029,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
884900,750,775,785,810,835,890,940,1020,1070,1125,1150,1175,1230,1255,1360,1500
885080,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
885082,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
885084,825,850,875,900,940,965,1020,1095,1175,1200,1255,1280,1305,1375,1475,1600
885900,775,805,835,860,885,935,990,1040,1065,1145,1195,1250,1275,1300,1475,1525
980001,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980002,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980004,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980006,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980008,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980010,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980012,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980014,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980016,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980018,840,870,890,910,945,1090,1115,1140,1165,1195,1220,1245,1295,1350,1425,1690
980020,985,985,1005,1025,1045,1195,1210,1225,1240,1255,1270,1365,1450,1580,1635,1790
980022,820,880,935,975,1005,1035,1065,1090,1115,1140,1165,1195,1245,1270,1295,1490
980026,910,945,945,965,1005,1140,1160,1180,1205,1225,1245,1270,1350,1450,1505,1650
980028,840,870,890,910,945,1090,1115,1140,1165,1195,1220,1245,1295,1350,1425,1690
980030,910,945,945,965,1005,1140,1160,1180,1205,1225,1245,1270,1350,1450,1505,1650
980031,910,945,945,965,1005,1140,1160,1180,1205,1225,1245,1270,1350,1450,1505,1650
980033,985,985,1005,1025,1045,1195,1210,1225,1240,1255,1270,1365,1450,1580,1635,1790
980034,985,985,1005,1025,1045,1195,1210,1225,1240,1255,1270,1365,1450,1580,1635,1790
980037,910,945,945,965,1005,1140,1160,1180,1205,1225,1245,1270,1350,1450,1505,1650
980040,985,985,1005,1025,1045,1195,1210,1225,1240,1255,1270,1365,1450,1580,1635,1790
980042,985,985,1005,1025,1045,1195,1210,1225,1240,1255,1270,1365,1450,1580,1635,1790
980046,985,985,1005,1025,1045,1195,1210,1225,1240,1255,1270,1365,1450,1580,1635,1790
980048,1140,1170,1195,1215,1235,1255,1295,1340,1370,1410,1460,1545,1605,1660,1710,1900
980050,1140,1170,1195,1215,1235,1255,1295,1340,1370,1410,1460,1545,1605,1660,1710,1900
980052,1140,1170,1195,1215,1235,1255,1295,1340,1370,1410,1460,1545,1605,1660,1710,1900
980053,1140,1170,1195,1215,1235,1255,1295,1340,1370,1410,1460,1545,1605,1660,1710,1900
980054,985,985,1005,1025,1045,1195,1210,1225,1240,1255,1270,1365,1450,1580,1635,1790
1060070,775,800,880,930,955,980,1035,1085,1110,1135,1165,1190,1215,1290,1350,1500
1060072,775,800,880,930,955,980,1035,1085,1110,1135,1165,1190,1215,1290,1350,1500
1060076,775,800,880,930,955,980,1035,1085,1110,1135,1165,1190,1215,1290,1350,1500
1060900,730,755,805,835,860,910,990,1015,1065,1095,1120,1145,1195,1225,1300,1450
1080006,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080008,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080010,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080012,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080014,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080016,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080018,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080020,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080022,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080024,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080026,945,970,1050,1100,1125,1155,1180,1230,1285,1335,1365,1415,1470,1495,1680,1775
1080900,730,755,805,835,860,910,990,1015,1065,1095,1120,1145,1195,1225,1300,1450
1081030,860,885,910,935,965,1015,1040,1095,1120,1145,1200,1250,1275,1300,1405,1550
1081032,860,885,910,935,965,1015,1040,1095,1120,1145,1200,1250,1275,1300,1405,1550
1081034,885,910,965,990,1015,1040,1120,1145,1170,1200,1250,1300,1355,1430,1560,1675
1081036,885,910,965,990,1015,1040,1120,1145,1170,1200,1250,1300,1355,1430,1560,1675
1081040,860,885,910,935,965,1015,1040,1095,1120,1145,1200,1250,1275,1300,1405,1550
1081900,730,755,805,835,860,910,990,1015,1065,1095,1120,1145,1195,1225,1300,1450
1082042,860,885,910,935,965,1015,1040,1095,1120,1145,1200,1250,1275,1300,1405,1550
1082044,885,910,965,990,1015,1040,1120,1145,1170,1200,1250,1300,1355,1430,1560,1675
1082046,885,910,965,990,1015,1040,1120,1145,1170,1200,1250,1300,1355,1430,1560,1675
1082052,885,910,965,990,1015,1040,1120,1145,1170,1200,1250,1300,1355,1430,1560,1675
1082062,860,885,910,935,965,1015,1040,1095,1120,1145,1200,1250,1275,1300,1405,1550
1082064,860,885,910,935,965,1015,1040,1095,1120,1145,1200,1250,1275,1300,1405,1550
1082900,730,755,805,835,860,910,990,1015,1065,1095,1120,1145,1195,1225,1300,1450
1083078,860,885,910,935,955,1015,1040,1095,1120,1145,1195,1250,1275,1300,1405,1550
1083084,860,885,910,935,955,1015,1040,1095,1120,1145,1195,1250,1275,1300,1405,1550
1083086,885,910,965,990,1015,1040,1120,1145,1170,1200,1250,1300,1355,1430,1560,1675
1083088,885,910,965,990,1015,1040,1120,1145,1170,1200,1250,1300,1355,1430,1560,1675
1083090,860,885,910,935,955,1015,1040,1095,1120,1145,1195,1250,1275,1300,1405,1550
1083900,730,755,805,835,860,910,990,1015,1065,1095,1120,1145,1195,1225,1300,1450
1214002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1214004,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1230002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1230003,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1230004,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1231002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1231004,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1231006,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1233002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1233004,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1233006,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1256002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1257002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1257004,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1257006,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1260002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1260004,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1260006,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1260008,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1261002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1261004,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1261006,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1262002,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1262004,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1262006,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1263002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1263004,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1264002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1264004,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1265002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1265004,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1265006,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1266002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1266004,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1266006,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1267002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1267004,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1267006,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1270002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1270004,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1272002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1272004,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1273002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1273004,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1273006,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1275002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1275004,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1275006,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1276002,855,885,910,935,960,985,1040,1065,1090,1140,1220,1300,1375,1430,1505,1550
1276004,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1276006,910,960,985,1010,1040,1065,1090,1140,1195,1245,1325,1400,1455,1505,1610,1650
1277002,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1277004,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1277006,940,990,1015,1045,1070,1095,1120,1175,1250,1305,1380,1435,1460,1565,1625,1675
1277008,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1278002,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1278004,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1278006,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1278008,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1278010,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1278011,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1280002,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1280004,1070,1095,1125,1150,1200,1255,1305,1360,1410,1490,1595,1700,1775,1830,1900,1975
1280005,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1280006,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1280010,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1280012,1070,1095,1125,1150,1200,1255,1305,1360,1410,1490,1595,1700,1775,1830,1900,1975
1280014,1100,1125,1150,1190,1230,1280,1335,1465,1605,1755,1830,1885,1935,1960,2000,2050
1280016,1100,1125,1150,1190,1230,1280,1335,1465,1605,1755,1830,1885,1935,1960,2000,2050
1280018,1100,1125,1150,1190,1230,1280,1335,1465,1605,1755,1830,1885,1935,1960,2000,2050
1280020,1070,1095,1125,1150,1200,1255,1305,1360,1410,1490,1595,1700,1775,1830,1900,1975
1280022,1100,1125,1150,1190,1230,1280,1335,1465,1605,1755,1830,1885,1935,1960,2000,2050
1280024,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1280026,1070,1095,1125,1150,1200,1255,1305,1360,1410,1490,1595,1700,1775,1830,1900,1975
1280030,1100,1125,1150,1190,1230,1280,1335,1465,1605,1755,1830,1885,1935,1960,2000,2050
1280031,1100,1125,1150,1190,1230,1280,1335,1465,1605,1755,1830,1885,1935,1960,2000,2050
1281002,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1281004,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1281006,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1281008,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1281010,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1281016,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1281018,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1281020,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1281022,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1281023,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1281024,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1281026,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1281028,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1282002,885,910,935,990,1040,1095,1170,1225,1275,1330,1355,1405,1430,1460,1510,1550
1282004,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1282006,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1282008,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1282010,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1282011,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1282012,985,1015,1040,1065,1115,1170,1220,1275,1325,1350,1400,1450,1500,1550,1625,1700
1283002,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1283004,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1283006,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
1283008,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1283012,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1283013,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1283014,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1283016,1070,1095,1125,1150,1200,1255,1305,1360,1410,1490,1595,1700,1775,1830,1900,1975
1283017,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1283018,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1283020,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1283022,1045,1070,1095,1125,1150,1200,1280,1385,1490,1570,1645,1670,1700,1750,1830,1950
1283024,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1283026,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1283034,1015,1040,1065,1120,1145,1170,1225,1275,1355,1430,1485,1535,1560,1615,1720,1800
1283036,910,935,965,990,1040,1065,1120,1195,1225,1275,1325,1380,1430,1485,1560,1650
